page,name,link,thumbnail,rating,date,snippet,images,local_guide
42,Leong,https://www.google.com/maps/contrib/101372051694048161873?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVWIsU_OtPajiL7pp6JYZM6UqCIcx4Wtdg2vbCn1ExGLf2SnnHr=s120-c-rp-mo-ba6-br100,2.0,2 tahun lalu,mayan lah,"['https://lh5.googleusercontent.com/p/AF1QipP0xhW5QTagL5WKmQE2P6bbcapzpG8MShSqAT9x=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNAQSfzWq4Sxcm3gh_CW7ztxxz3YEeEJLw8seJw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP0lM8S25D56mSUhlW9bUHkPOJ6T9Nl60babYPv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMHXUTWL1oe4tI3QWiPBVFdqPRf4htIdXS_YuRy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMXLdlnzbFwcsfXJh_RLwmLYhEOhY_yFu9enAAP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNCSmfnj_lf4ZG2lBrJ_W869zthY6Tqcp3XKxyl=w150-h150-k-no-p']",True
42,Tiffany M Azzahra,https://www.google.com/maps/contrib/109054299484848864180?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUfbJutfhYgMMs2HL4lwciX37Eju6YLYvrwwy65qmtjuP2-Cv3O=s120-c-rp-mo-br100,5.0,6 tahun lalu,"Didalamnya ada berbagai wahana,saya pernah nyoba Rumah(saya lupa namanya,tapi tempatnya sangat seram dan Anti mainstream) dan wahana Perahu Goyang",,
42,Rudi Anto,https://www.google.com/maps/contrib/103966710860939725920?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUZAvjreQbhHaOiJeaCbkM7fYn1siXWxUO_k-nQmGRH4sheHe0=s120-c-rp-mo-ba2-br100,4.0,7 tahun lalu,go fun adalah arena permainan dan taman hiburan kota bojonegoro .lokasi nya yg strategis .mempermudah masyarakat yg hendak berlibur . dan paling berkesan saat live new pallapa wwaktu lalu ...thaks go fun,,True
43,rini widya,https://www.google.com/maps/contrib/116122774105188798125?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVe-I9fE778yLBxN6dSNirgEQsZQwIHbL63tm6Mymh8O83x-OE=s120-c-rp-mo-br100,5.0,2 tahun lalu,Tempat yg seru dan menarik untuk liburan anak2,,
43,Idhe Novian,https://www.google.com/maps/contrib/116556310986678099333?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVA5wdRTDSiOu9BuYyTIWmbpurpRn9bT1eu28GaBmBPsmzh0xHneg=s120-c-rp-mo-ba5-br100,5.0,7 tahun lalu,Satu2nya yang paling menarik lokasi dalam kota,"['https://lh5.googleusercontent.com/p/AF1QipMctPnN8NHJqDAYPi0-VSiOwawuowkY6e1xqTZK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNF8TZZznbyrGQJP3gXqTmPviSyitVZxm7mWuP0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP6hwPbndqfK-0EGd_YsDxKrmy65rHdObub3qox=w150-h150-k-no-p']",True
43,Dewa Shinaga,https://www.google.com/maps/contrib/115106366975905367057?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWqCW7oV6zZIZ2NddSpuxZb4NuuYsttIT_-_gK3ys61rxeJieiS6g=s120-c-rp-mo-ba4-br100,4.0,5 tahun lalu,"Ketemu temen putih abu"" di goFun😀good job",['https://lh5.googleusercontent.com/p/AF1QipO54mdNmbbdtHsFwSpAIDSNm7CiczYxPT1mwarq=w150-h150-k-no-p'],True
43,Happy Army,https://www.google.com/maps/contrib/106984600837682332741?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXkJQ97gJ4Zlu1l5CEGMqtMEts2sLj3WLkcYy4gNMqyp8O1iL0=s120-c-rp-mo-ba3-br100,3.0,6 tahun lalu,"Wahana permainannya terlalu mini, jadi gak seru. Makanan di foodcourtnya dibawah standar",,True
43,Fameylia Anasta,https://www.google.com/maps/contrib/103630413406554531162?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWjFoCGlzgHTeHdNJr8uqkG3xUrwyjNYA0_2R8HUAq8dF4OZlrC7g=s120-c-rp-mo-ba4-br100,3.0,6 tahun lalu,Tempatnya lumayaan seruuu buat main tapi pelayanan dari staff yang menjalankan permainan nya jutek semua dan kurang senyum.,,True
43,Elvia Mei,https://www.google.com/maps/contrib/107199588907115707380?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUU9jBGc274-2XDu7NC8gRWF-AjnIC4pk9ZGx-oKspRqRKJaCOa=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,Recomended bagi pasangan ataupun keluarga besar ❤,['https://lh5.googleusercontent.com/p/AF1QipN_Y2MHmWN0XlkgNcsO3fjmPpTwmVWR62R_ik3z=w150-h150-k-no-p'],True
43,Fendy Listianto,https://www.google.com/maps/contrib/100523245253888058355?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVIALysqzU7sCFTeQxHeFxGRV1nAper6AwGEWkuSNEZ8aB__1fOBw=s120-c-rp-mo-ba4-br100,3.0,7 tahun lalu,"Tempatnya sudah bagus,hanya saja mau keluarnya agak bingung karena lewat tempat perbelanjaannya . Tinggal ditambah wahananya supaya lebih menarik.",,True
43,Zafri Aristiawan,https://www.google.com/maps/contrib/104695069459478420689?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX0KlN_xllZcDI2yU0eUZMDF11QcUShqSs_55ORrkgaokbp5fq_=s120-c-rp-mo-ba5-br100,4.0,6 tahun lalu,"Water Park, Lokasinya strategis",['https://lh5.googleusercontent.com/p/AF1QipNOtUDM3_IT9xi97EGIa3PmPn4DL1CXb8po6t_e=w150-h150-k-no-p'],True
43,muh shohibul Rouf,https://www.google.com/maps/contrib/106501747811781895525?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXIgllWzlS1ShxajD-wevWZAsofJidLW3wV-M9LMAV18IuBUV9V=s120-c-rp-mo-ba2-br100,4.0,7 tahun lalu,Bisa buat seruh2 dengan keluarga,"['https://lh5.googleusercontent.com/p/AF1QipN_iwXDtOLjGJJL86O1rx_PduarpPrYMpq9bcVi=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNHj63IIPKWj6lVs09zvhU-Ql91vg_5Gxa8uYf2=w150-h150-k-no-p']",True
43,Nuning Yuniar,https://www.google.com/maps/contrib/102456172123084176919?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXjom4WqZl1gbeOiggrVsDsiga9BI8KNj9SLgGYw3hmSCHXmIY=s120-c-rp-mo-ba3-br100,4.0,2 tahun lalu,"Tiket masuknya murah, wahana juga oke. Tp fnb agak kurang",,True
44,Achmad Agung Ferrianto,https://www.google.com/maps/contrib/103708218704058456964?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUG4qw1flojYV4ac-Rjp0kr-oo4g1tJiXXDwtbaSHm66K-7IE4r=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,Acara pernikahan di Gofun.,"['https://lh5.googleusercontent.com/p/AF1QipOzMNJqYT6aq8u6Ojx_m9OhP7BpPGZ9bTar3oIZ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOhx09b8EeFWXGNWjnnmadTOSiyUjAg-Sup-AIG=w150-h150-k-no-p']",True
44,Fidel Nikoma,https://www.google.com/maps/contrib/115086228185660611262?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVb49ngWF7R2MMXZSPtN5cPaIw9eb0zt_qGNst96HzXkIoXzOKKSw=s120-c-rp-mo-br100,3.0,2 tahun lalu,"masih dalam tahapan renovasi,blm beroperasi penuh...mudah2an segera bisa beroperasi penuh sejalan dgn berahirnya wabah corona ini.",,True
44,Lara Gunawan,https://www.google.com/maps/contrib/102045520520645649545?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJVvNkIUZhQszyKGWeGevauvaOZHNCmyknebKvWsNvFzOIHwQ=s120-c-rp-mo-ba5-br100,4.0,7 bulan lalu,Tidak seramai dulu sebelum covid..,,True
44,Erick Azof,https://www.google.com/maps/contrib/106182407776053041402?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWelE_e19205X6cRsNUAoXPFUqxI2jROsx5RW30MnnQdbogL1tulA=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,"Update harga tiket per September 2019.

Tiket Terusan : 45rb
Tiket Masuk (Tanpa Wahana) : 15rb",['https://lh5.googleusercontent.com/p/AF1QipOM4VKJV6qEm7p2mDxJ4rv2iHa3PyirBvai-cWs=w150-h150-k-no-p'],True
44,iPus Channel Banin SN,https://www.google.com/maps/contrib/107908861162926404181?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUvRRXM6wzkiMM6NdG68CwB3iTv0jiIeH9EPKjVrNjaeFyJw8Yx=s120-c-rp-mo-ba3-br100,5.0,setahun lalu,Naise... Sayangnya beberapa wahana (banyak) belum beroperasi lagi...,"['https://lh5.googleusercontent.com/p/AF1QipNCJ8-X7wNU27Qj13mZbUB88_q05NOqFHd5ZoQc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNZkvz7Kcq3fpov1XkjpL25kZEav1AdDasVYcJ4=w150-h150-k-no-p']",True
44,Pergi Kesini,https://www.google.com/maps/contrib/110331199379906453108?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWP26uekfO5579m-QZOUskxaHXI4BtgNWO7utJ_EBKthuxlVbhr=s120-c-rp-mo-ba4-br100,5.0,7 tahun lalu,"wahananya asik, cm sayang peminatanya sepi, andaikan banyak peminat nya mungkin wahana ini jadi salah satu penyumbang keramaian kota bojonegoro, trims masamukti undangannya",,True
44,special flower,https://www.google.com/maps/contrib/111512845585076785862?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWCGX9GAkH1kGWi8ieU-GnI3mjw0nCMU2uTjrYphMYOnk-FxBMa=s120-c-rp-mo-ba2-br100,5.0,5 tahun lalu,Bagus tempatnya tapi menurutku permainannya masih kurang banyak tapi permainannya seru-seru kok,,True
44,Mas Nuri Tembeling,https://www.google.com/maps/contrib/117215177880784417462?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUjIS2xUKWwkpnL33OQToEDmoSH13UogjlK2KbJ7lRA0KN_CKhn=s120-c-rp-mo-ba3-br100,4.0,2 tahun lalu,Tempat hiburan dan permainan anak,"['https://lh5.googleusercontent.com/p/AF1QipOMR7n19KiVDmSanVqnYzlo99yCWqOZm5izamay=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP_KZmpS1EjIsuILdBuntoaUvwkXhZh0GSG7-V6=w150-h150-k-no-p']",True
44,Dwi Haryanti,https://www.google.com/maps/contrib/114083113057293516948?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWxRADbAQliWezaiYEuT4YvefzVxTmuoPkNB4tAhJh91WtfOpc=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Superrr seruuuu,['https://lh5.googleusercontent.com/p/AF1QipN3iRddzXzRXvtjSuU6qb6eUXHzXTZ900172aFS=w150-h150-k-no-p'],True
44,Novia Putri,https://www.google.com/maps/contrib/102712412769195369280?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU8chGF4_SLXCwHp-T8Lh9JJ2A-gE1e9v1zFlfp-OgfSkMaPY_t=s120-c-rp-mo-ba2-br100,5.0,3 tahun lalu,Punya banyak wahana nih. Dari yang buat anak kecil sampe yang memacu adrenalin. Aku cinta rumah jagalnya :v,,True
45,Yenny Ika,https://www.google.com/maps/contrib/106533708841472608749?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWtthxDQaSauKBusO5X0SmZR6UNuY9XsbjRzcobD0LIql096ODw=s120-c-rp-mo-ba3-br100,4.0,6 tahun lalu,Seru banyak permainan,"['https://lh5.googleusercontent.com/p/AF1QipPqW-5-T5--eOgfA7zW7BtoCR5xrS5f0nuFIlF3=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN75towvHRvAuqpzQQTUVC811AhpZtbKOOrXrU_=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP5LH3t0wQMlBjYiM1ewVD4vIlJhbJMq_ChOk20=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPNKO0ECpGblYWV_PmtxCkdimqlGfPXw716v0Qn=w150-h150-k-no-p']",True
45,Oktarianto Dimas,https://www.google.com/maps/contrib/113466196315985553891?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIl0qFyM7-L6XbC6aedieqxkWmtNpIftifVaqKeYgMZUgaN_g=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,"Untuk remaja lebih cocok berkunjung saat malam, hujan cahaya lampu membuat suasana makin romantis",['https://lh5.googleusercontent.com/p/AF1QipO-NYprvKgMkP8Kgl5g9DcHYRiti-uaqYtDo3v0=w150-h150-k-no-p'],True
45,Nuvira Suminarno,https://www.google.com/maps/contrib/114888091014707342269?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJxv1FBI4d9u3oQNK1muFjy-c9cmtSn2UOPjkkn6CeAdup83Q=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,seru baget .tp mahal 😂,"['https://lh5.googleusercontent.com/p/AF1QipPnL9F2rM1-odCjWSEeCjK5ugNZF9nprLjtBUCw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM4sZYLnat3_nE4UIuIfkzOGsOGIt3iC9iJl60A=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPD3Wf19HDy50_eT9QntNkl42momom1jFzKWfii=w150-h150-k-no-p']",True
45,Bonar Sitilonga,https://www.google.com/maps/contrib/107416340668381190223?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVOM5hbTKzzmpuA4bUfoOUWeONaznyYRLc9Bv86dDGPD6FRz0g=s120-c-rp-mo-br100,1.0,setahun lalu,pegawai  HEGA SATRIA jangan lari dari tanggung jawab bayar kewajibanmu,,
45,Juniar Wuland,https://www.google.com/maps/contrib/107574331110684568560?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW7V-Lg8lNet_zNilCFviI9oLRugKr29Nt2xRUq9ADk5UiSW7HZ=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,Go fun tempat wisata keluarga kecil dan besar Anda. Banyak wahana permainannya. Dan pastinya menghibur,,True
45,Cisna,https://www.google.com/maps/contrib/105070420296751305907?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU5K8LkX57yWNzCGJqJgunAoK2Wwot8jP-_2miuhZnfwbtwmn0=s120-c-rp-mo-ba5-br100,5.0,8 tahun lalu,Fun with kids!! Ngajarin berkompetisi.,['https://lh5.googleusercontent.com/p/AF1QipPX0iT1Jx-iD71cfXpSIryHwolhRhNF7ks-D1Gm=w150-h150-k-no-p'],True
45,eri yulianto,https://www.google.com/maps/contrib/102707948262021736990?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVC71FIbBqFjZBNI0-mfjJnTFdqmK-2jdNruNhLhFAhMk-qkFc-=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,Tempat hiburan untuk keluarga dan nongkrong asik. Untuk spot foto udah ga diragukan lagi deh,,True
45,Fardatun Ni`mah,https://www.google.com/maps/contrib/104820710436108700172?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUawf1H1iG2y8UGfNKWf9LkarwJ21GAZFVTfac1E5Vt3o87Cnqb=s120-c-rp-mo-ba6-br100,4.0,7 tahun lalu,Bagus.. ada banyak pilihan,"['https://lh5.googleusercontent.com/p/AF1QipOZXqPOG0V128XWshNUMBQMT0Kr8Jm2sEVfITVF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPo5hUfA2yRxHinSdnQPd09WDOhIhmUdBVHMAUM=w150-h150-k-no-p']",True
45,Tri lestari,https://www.google.com/maps/contrib/105533801865761723359?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJLP5ZfRf5OV36RcFRP-SkCrpYAbyvonIo-9ED38ZHPub-u=s120-c-rp-mo-br100,4.0,5 tahun lalu,tempat yang cocok sekali untuk bermain anak2...suka sekali kesana apalagi anakku..,,True
45,Fathan Aira,https://www.google.com/maps/contrib/105349002013569235148?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWVYqoyTIC8jfwhESX6Nnq17CPeVvI82-9Aypdhlyj6ZdgjIdeOEQ=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,"Wahananya aman untuk anak dan balita, fasilitas lengkap. Promo masuk gratisnya menarik sekali.",,True
46,Hamzah Zaelani,https://www.google.com/maps/contrib/105349435077083408437?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKWxo1880K75oDIw1rxF0enqJXzFwkQ2M8Sf5XKN4qjaWVKLg=s120-c-rp-mo-ba5-br100,5.0,7 tahun lalu,Lokasi strategis dan nyaman tapi kalu bisa permainan nya atau wahana ditambah lagi,,True
46,Risky Sipit,https://www.google.com/maps/contrib/106202110332289662155?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU3wlTZNvhNww4RLcqpXl5oOFuLzbzhbUn46_rXRSqSWDoPTlA=s120-c-rp-mo-br100,5.0,3 tahun lalu,Bagus untuk sport foto,"['https://lh5.googleusercontent.com/p/AF1QipPec_iLKy3rPxtsgKyQcYmmJjyIKBeAentDtRaJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMNC20Wu_dqRV0i9qP9nVPG5TZZxE70bbLEwzVD=w150-h150-k-no-p']",
46,Irma Supeno,https://www.google.com/maps/contrib/108468942505009988457?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUXuvOKOgWDhjsOX_vDlWRsbku0vmuMg3zjn5zr1qvXmDxvJi4=s120-c-rp-mo-ba4-br100,4.0,2 tahun lalu,Kl permainan indoor harusnya di buat nyaman..,,True
46,Nurita Sahara Baiduri,https://www.google.com/maps/contrib/116655092465405404599?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWoRgh-Y8vpEvYNlNDe1XyBP2tX5AefPx50QKUBPsTEUY1EbOIm=s120-c-rp-mo-ba6-br100,4.0,5 tahun lalu,Banyak wahana mainan untuk keluarga saat berlibur. Ada kolam berenang juga dan ada taman untuk bermain.,,True
46,Al-Malisy SA,https://www.google.com/maps/contrib/115981797062038022386?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXpEw1f4tkShrhzK1csuVAmEDu_qoctzi10eyAnGpQ04eOIX9OX=s120-c-rp-mo-ba3-br100,5.0,5 tahun lalu,Salah satu wisata yg sangat layak untuk dikunjungi apabila anda berada dikota bojonegoro namun hanya saja wisata ini hanya indah ketka malam karena wisata ini mengandung unsur romantis. . .,,True
46,Achmad Zainul Muttaqin,https://www.google.com/maps/contrib/109317118368899107850?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUm8SMDNU_bjq6a5yorCq6PBkty8IV3pP_tVRrwN3xlulxhuZs=s120-c-rp-mo-ba7-br100,4.0,7 tahun lalu,"Isinya bagus, tapi tiket terlalu mahal",['https://lh5.googleusercontent.com/p/AF1QipObrJPw4KCxpFBbP-ZsMYeAfl9a9g0BMyF_1z7L=w150-h150-k-no-p'],True
46,Vicky_rama 026,https://www.google.com/maps/contrib/104634795778389712240?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKHFtEigLbae4Znwj6m-hVvgKfKMSHV8ZLac9NdhE12b3E1kg=s120-c-rp-mo-br100,4.0,5 tahun lalu,Tempat konser kurang Luas buat joget para fans Orkes . Lebih bagusnya kasih tempat sendiri buat fans Orkes dan Artis. Trima Kasih,,
46,JA F,https://www.google.com/maps/contrib/102313045896157520524?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI2QXL6npeZwkPt1UCU4_gr9Ga00sfrIsTJwNy1q1Fs_HsPLw=s120-c-rp-mo-br100,3.0,5 tahun lalu,"Biaya masuk lumayan mahal, kalau dibandingkan dengan taman lain di luar kota untuk pelayanannya masih kurang.",,True
46,Rini Hidayat,https://www.google.com/maps/contrib/103827905057846607637?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW8z_BYu6L37zbnIvOtUr4gVkijpiqzWQ89k6gU6kpFKQ-ZpEMz=s120-c-rp-mo-ba4-br100,4.0,7 tahun lalu,"Sangat cocok utk mngisi liburan,lokasinya pas dkat sm hotel,trminal jg kota .",,True
46,ahmad zaeni,https://www.google.com/maps/contrib/103987401631491811295?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX2iFr59vqEPvfIRh48QRZElKacc5CtdK4IvKzr_vTsCYUx9Eu1=s120-c-rp-mo-ba4-br100,4.0,3 tahun lalu,Tempat rekreasi untuk keluarga yang nyaman dan lokasi strategis dan terjangkau oleh semua kalangan,,True
47,ib 1,https://www.google.com/maps/contrib/101211181685322625603?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXV9lFkvKZICdfEyGmKC03j_g-OOQYxNvwyt7HGxqclJow1Dv4I=s120-c-rp-mo-ba3-br100,4.0,7 tahun lalu,"Bagus,,wahana matoh","['https://lh5.googleusercontent.com/p/AF1QipNsKjK38CKgVdc9h0ANu0RdFxk2g1kih4T37Max=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP33auGP3q16eKADBY5d5PTDedbPAJRp56qSWUB=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOoruz79Tu9SvZNM5_uhaMoD4bXzovqycd5nY2U=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP-nD0fAfmF7UzP4gALFnJVulB1QmjgexVvG3Qt=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMbcl8Mc4LwfyF48TlAWT38Qv1X7tlS74ob9idi=w150-h150-k-no-p']",True
47,Kukuh Wira K,https://www.google.com/maps/contrib/112662836374603043060?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV8_X4Z_ERCENjSZ7RHxU8vdPAptxDpSwG4O9rsV444nFdQ0ks=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,Tempat asik untuk liburan keluarga.. banyak mainan untuk anak-anak,,True
47,I'm Lovy,https://www.google.com/maps/contrib/114460108205484807673?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXVYkMmz58Bn5BQA85EjaWRLj_VvkjAmWnTgCQaLTqjeenWosk=s120-c-rp-mo-br100,5.0,5 tahun lalu,"Tempat yg asik untuk anak muda, &  keluarga..  Tempatnya nyaman, bersih, wahana aman",,True
47,Agung Store01,https://www.google.com/maps/contrib/104983325529459991266?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZeXALQgkprUaNfMiAMtUpsgqmEu-zlVWiDGaA-5xuWws1lEjv=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,Lumayan nyaman,"['https://lh5.googleusercontent.com/p/AF1QipP47VusWevBCrrdCStM3y9n7N2lBdczsmVSPd0I=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPxBP1b9abtdss1I1isLxN073R8HfLersWtteVF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOQ2VRnESviq2sSm5q1D424E1k8Cy3agMX-GSRM=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPWhxjWf4xo2SPTRWk6Q7H1XcgfM8idzYbergRN=w150-h150-k-no-p']",True
47,ADI SOFAN,https://www.google.com/maps/contrib/116545176227873548490?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUBX6fYG6dZoBn_QSHaJ46ohdzrG5q6RlnOGAvo3P3JdkiN3RuN=s120-c-rp-mo-ba4-br100,4.0,6 tahun lalu,Menarik  seru,"['https://lh5.googleusercontent.com/p/AF1QipNAyU0ypQsjepzJPVJ7CSFpoovwqx9LNZk0YXHZ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPD3OUTlE_xI62fSBZlVWsDDFL20BGDSsSzBUyu=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM06bY1YdaQv45pqEbc7j1-z4zI1InKuUh7IGBW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM-sgbb45jwEAdQHQaZd80aWVzbcxc2nf7Im-kX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN1Ad-L9NPlrcU-0ZKujWbsS1milGhvYwW_5LF6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMMgOcrGys8GFFi0QfImHv7Z0taKhj_Rku2r2fq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNIosc_YtNuzR6CPFR7Blo6DjHFik2L8YReBpVa=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPe9JYFhi5TK2_YjcYPVHGsNFnKjeiKQbfVdCv-=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPsrwXYqsCZnE286AKqyfkXlTtcl5OaSW3Y-aPR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMr2y09_q4ctuSor_Vim0KyujUkahLvu-Zuz2Xq=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMR4eQ2v5XqqiZH18X8QM1oylGLDmhcGIMZIHTw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOkZuMDOA7lcySdxvQCDlhed0kKBNI1QpLKayhN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPNDUU8OYIB4WXUG4lwVJQmDZqOAuWtfaPugJ4a=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM2NqP1ZtB3Pzln0cvVGv2LJdCxfY3yLeBV2-71=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPFpqJcYPFtkR7mB61_0EMcZC86zbSj5ybUCqTj=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMsqJGOXF4pP20u3XgWUO5iR3KshwsIR4CTDFcG=w150-h150-k-no-p']",True
47,Martina Nani,https://www.google.com/maps/contrib/109053985607071953152?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUveleOPu8SrE0wtyyu4VRPSkQtQspDxnuCUqSG-NwX5AZ44fFm=s120-c-rp-mo-ba4-br100,4.0,5 tahun lalu,"Seru, capek nganter si kcl","['https://lh5.googleusercontent.com/p/AF1QipPtQJNGnQIC2gGLiuLdnCrv9fRPUawQh1HhLZuF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMWLUIZRl8msVTG5lPq9JTwjWe9VNjP3CkljRM4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPyz5unpTZFTQZKVBXlfwSsKYcNUCnt-d52ZjAw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNuVxHLh4Duh9scKGypVEh3beICjuKNdN57L1lu=w150-h150-k-no-p']",True
47,Jumani Aditya,https://www.google.com/maps/contrib/104646072183782565664?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLPE2XbtTbyYfKCPFaDL2JdJw39AdEvo3NMx0TVv2pPKIENzw=s120-c-rp-mo-ba2-br100,5.0,8 tahun lalu,Keren banget tempatnya apalagi kalau malam hari...seru pokonya dg harga  tiket yg terjangkau,,True
47,Silwi Fauzi,https://www.google.com/maps/contrib/107621992824643303872?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVCfY5oKsR9duz0CrZGHrNWwxZRviIz_xbA_Of8CUNXf9IlIe4O=s120-c-rp-mo-ba2-br100,5.0,6 tahun lalu,Sukak!!! Banyak bgt permainanya😍 tiket nya pun terjangkau bgt.. low budget deh,,True
